Name,Address,Closed bucket,Distance,Latitude,Longitude
F'Amelia,"12 Amelia St (Parliament St), Toronto ON M4X 1E1",VeryLikelyOpen,723,43.66273618779861,-79.36253100740966
Butter Chicken Factory,"556 Parliament St (at Prospect St.), Toronto ON M4X 1P6",LikelyOpen,706,43.66273618779861,-79.36253100740966
Impact Kitchen,"573 King St E (at St Lawrence St), Toronto ON M5A 1M5",VeryLikelyOpen,854,43.66273618779861,-79.36253100740966
Dark Horse Espresso Bar,"630 Queen St E (Carroll Street), Toronto ON M4M 1G3",LikelyOpen,947,43.66273618779861,-79.36253100740966
Hanoi 3 Seasons,"588 Gerrard St E (at Broadview Ave), Toronto ON M4M 1Y3",LikelyOpen,880,43.66273618779861,-79.36253100740966
Chew Chew's Diner,"186 Carlton St (Bleeker St.), Toronto ON M5A 2K6",LikelyOpen,784,43.66273618779861,-79.36253100740966
Figs Breakfast & Lunch,"344 Queen St E (at Parliament St.), Toronto ON M5A 1S8",LikelyOpen,800,43.66273618779861,-79.36253100740966
Terroni Sud Forno Produzione e Spaccio,"22 Sackville St, Toronto ON M5A 3E2",VeryLikelyOpen,988,43.66273618779861,-79.36253100740966
Jet Fuel Coffee,"519 Parliament St (btwn Carlton & Winchester), Toronto ON M4X 1P3",LikelyOpen,546,43.66273618779861,-79.36253100740966
Wok & Roast Chinese BBQ,"349 Broadview Ave (Gerrard St E), Toronto ON M4M 2H1",VeryLikelyOpen,866,43.66273618779861,-79.36253100740966
A&W Restaurant,"361 Broadview Ave, Toronto ON M4M 2H1",LikelyOpen,876,43.66273618779861,-79.36253100740966
Gusto 501,"501 King St E, Toronto ON M5A 1L9",LikelyOpen,939,43.66273618779861,-79.36253100740966
Tim Hortons,"69 Regent Park Blvd (at Dundas St E), Toronto ON M5A 0K7",VeryLikelyOpen,326,43.66273618779861,-79.36253100740966
Tim Hortons,"335 Parliament St (Dundas st e), Toronto ON M5A 2Z3",VeryLikelyOpen,415,43.66273618779861,-79.36253100740966
Tim Hortons,"581 Parliament St (Amelia), Toronto ON M4X 1P7",VeryLikelyOpen,705,43.66273618779861,-79.36253100740966
Athenas Bar & Restaurant,"488 Parliament St ((just north of Carlton Str)), Toronto ON M4X 1P2",LikelyOpen,337,43.66273618779861,-79.36253100740966
One Cole Condominium,"25 Cole St (at Parliament St), Toronto ON M5A 4M3",LikelyOpen,344,43.66273618779861,-79.36253100740966
Jerk Paradise,"296A Gerrard St E (at Parliament), Toronto ON M5A 2G7",LikelyOpen,352,43.66273618779861,-79.36253100740966
Gushi Japanese Street Food,"296 Gerrard St E, Toronto ON M5A 2G4",LikelyOpen,400,43.66273618779861,-79.36253100740966
Wing House & Sports Bar,"420 Parliament St, Toronto ON M5A 3A2",LikelyOpen,414,43.66273618779861,-79.36253100740966
Tim Hortons,"547 Gerrard St E (Bridgepoint Hospital), Toronto ON M4M 1X7",VeryLikelyOpen,652,43.66273618779861,-79.36253100740966
Maya Bay Thai Snack Bar,"252 Carlton St (Parliament), Toronto ON M5A 2L1",VeryLikelyOpen,499,43.66273618779861,-79.36253100740966
Pho Some Restaurant,"482 Parliament St, Toronto ON M4X 1P2",LikelyOpen,524,43.66273618779861,-79.36253100740966
Pastor Taco,"245 Gerrard St E (btwn Ontario & Berkley St), Toronto ON M5A 2G1",VeryLikelyOpen,540,43.66273618779861,-79.36253100740966
Halal Noor Pizza,"260 Parliament St, Toronto ON M5A 3A4",LikelyOpen,573,43.66273618779861,-79.36253100740966
Kingyo Fishermans Market,"51B Winchester St, Toronto ON M4X 1A8",LikelyOpen,575,43.66273618779861,-79.36253100740966
M & M Food Market,"539 Parliament St, Toronto ON M4X 1P7",LikelyOpen,621,43.66273618779861,-79.36253100740966
BLCK,"383 Dundas St E (Dundas and Ontario), Toronto ON M5A 2A6",LikelyOpen,633,43.66273618779861,-79.36253100740966
Wanaag Somali Grill,"224 Parliament St, Toronto ON M5A 3A4",LikelyOpen,649,43.66273618779861,-79.36253100740966
Captain Cookes Fish and Chips,"219 Parliament St (Parliament & Shuter), Toronto ON M5A 2Z4",LikelyOpen,687,43.66273618779861,-79.36253100740966
El nahual Tacos,"556 Parliament St, Toronto ON M4X 1P6",LikelyOpen,716,43.66273618779861,-79.36253100740966
Yummy T & J,"587 Parliament St, Toronto ON M4X 1P9",LikelyOpen,738,43.66273618779861,-79.36253100740966
Fusilli Restaurant,"531 Queen St E (River Street), Toronto ON M5A 1V1",LikelyOpen,761,43.66273618779861,-79.36253100740966
Decoy Bar,"370 Queen St E (Parliament), Toronto ON M5A 1T1",VeryLikelyOpen,769,43.66273618779861,-79.36253100740966
The Bullger Burger&Steak,"348 Queen St E (Parliament), Toronto ON M5A 1T1",VeryLikelyOpen,774,43.66273618779861,-79.36253100740966
Dac Hoa Tom's Kitchen,"368 Broadview Ave, Toronto ON M4M 2G9",LikelyOpen,837,43.66273618779861,-79.36253100740966
Oji Seichi,"354 Broadview Ave, Toronto ON M4M 2G9",LikelyOpen,837,43.66273618779861,-79.36253100740966
Tim Hortons,"589 King St E (River), Toronto ON M5A 1M6",VeryLikelyOpen,852,43.66273618779861,-79.36253100740966
AAA Pub,"598 Gerrard St E, Toronto ON M4M 1Y3",LikelyOpen,926,43.66273618779861,-79.36253100740966
Pho East,"610 Gerrard St E, Toronto ON M4M 1Y3",LikelyOpen,934,43.66273618779861,-79.36253100740966
Dine and Dim,"633 Gerrard St E, Toronto ON M4M 1Y2",VeryLikelyOpen,991,43.66273618779861,-79.36253100740966
Pisac Peruvian Bistro,"195 Carlton Street, Toronto ON M5A 2K7",LikelyOpen,3310,43.66273618779861,-79.36253100740966
Thai Room,"243 Carlton St, Toronto ON M5A 2L2",LikelyOpen,499,43.66273618779861,-79.36253100740966
Irish Pub,"221 Carlton St, Toronto ON M5A 2L2",Unsure,505,43.66273618779861,-79.36253100740966
Discount Car and Truck Rental,"328 Bayview Ave, Toronto ON M5A 3R7",Unsure,674,43.66273618779861,-79.36253100740966
Cafe Polonez,"195 Roncesvalles Ave (at Wright Ave.), Toronto ON M6R 2L5",VeryLikelyOpen,157,43.643769,-79.447915
Barque Smokehouse,"299 Roncesvalles Ave, Toronto ON M6R 2M3",VeryLikelyOpen,494,43.643769,-79.447915
Food & Liquor,"1610 Queen St W (Sorauren), Toronto ON M6R 1A8",LikelyOpen,664,43.643769,-79.447915
Easy Restaurant,"1645 Queen St W (at Roncesvalles Ave), Toronto ON M6R 1A9",VeryLikelyOpen,587,43.643769,-79.447915
Cherry Bomb Coffee,"79 Roncesvalles Ave (btw Marion & Pearson), Toronto ON M6R 2K6",LikelyOpen,262,43.643769,-79.447915
Aris Place,"229 Roncesvalles Ave, Toronto ON M6R 2L6",LikelyOpen,255,43.643769,-79.447915
Kitten and the Bear,"1574 Queen St W, Toronto ON M6R 1A6",LikelyOpen,726,43.643769,-79.447915
Barque Butcher Bar,"287 Roncesvalles Ave, Toronto ON M6R 2M3",LikelyOpen,452,43.643769,-79.447915
Sunny Joes,"250 Sorauren Ave (at Fermanagh Ave), Toronto ON M6R 2G2",LikelyOpen,490,43.643769,-79.447915
Shangrila,"1600 Queen St W (Sorauren), Toronto ON M6R 1A8",LikelyOpen,674,43.643769,-79.447915
Mabel's Bakery,"323 Roncesvalles Ave (at Grenadier Rd.), Toronto ON M6R 2M6",LikelyOpen,572,43.643769,-79.447915
Bandit Brewery,"2125 Dundas St W (Howard Park Ave), Toronto ON M6R 1X1",LikelyOpen,996,43.643769,-79.447915
Reunion Island Coffee Bar,"385 Roncesvalles Ave (at Neepawa Ave), Toronto ON M6R 2N1",LikelyOpen,779,43.643769,-79.447915
The Simple Kitchen,"73 Roncesvalles Ave, Toronto ON M6R 2K6",LikelyOpen,280,43.643769,-79.447915
Extra Butter Coffee,"283 Roncesvalles Ave, Toronto ON M6R 2M3",LikelyOpen,432,43.643769,-79.447915
Hot Oven Bakery,"177 Roncesvalles Ave (Fern Ave), Toronto ON M6R 2L5",LikelyOpen,111,43.643769,-79.447915
Gold Standard,"385 Roncesvalles Ave, Toronto ON M6R 2N1",VeryLikelyOpen,771,43.643769,-79.447915
The Commoner,"2067 Dundas St W (Howard Park Avenue), Toronto ON M6R 1W8",VeryLikelyOpen,909,43.643769,-79.447915
Om Restaurant,"1439 Queen St W, Toronto ON M6R 1A1",LikelyOpen,924,43.643769,-79.447915
Tim Hortons,"175 Roncesvalles Ave, Toronto ON M6R 2L3",VeryLikelyOpen,74,43.643769,-79.447915
Tibet Kitchen,"1544 Queen St W, Toronto ON M6R 1A6",LikelyOpen,781,43.643769,-79.447915
Glory of India,"1407 Queen St W, Toronto ON M6K 1M3",LikelyOpen,963,43.643769,-79.447915
Thai Home,"133 Roncesvalles Ave, Toronto ON M6R 2L2",LikelyOpen,64,43.643769,-79.447915
Gabby's Restaurant Group,"157 Roncesvalles Ave, Toronto ON M6R 2L3",LikelyOpen,29,43.643769,-79.447915
A&W Restaurant,"1496 Queen St W (Macdonell Av), Toronto ON M6K 1M4",VeryLikelyOpen,892,43.643769,-79.447915
Spanish Pig,"77 Roncesvalles Ave, Toronto ON M6R 2K6",LikelyOpen,272,43.643769,-79.447915
Sushi Kira,"67 Roncesvalles Ave, Toronto ON M6R 2K6",LikelyOpen,280,43.643769,-79.447915
Cafe Pho Nho,"2060 Dundas St W (Morrow Ave), Toronto ON M6R 1W9",LikelyOpen,931,43.643769,-79.447915
Coffee & All That Jazz,"72 Howard Park Ave (Roncesvalles Street), Toronto ON M6R 1V6",LikelyOpen,908,43.643769,-79.447915
Sunrise Grill & Crepe,"417 Roncesvalles Ave (Howard Park Ave), Toronto ON M6R 2N1",LikelyOpen,874,43.643769,-79.447915
Sunnyside Provisions,"287 Roncesvalles Ave (between Geoffrey St and Westminster Ave), Toronto ON M6R 2M3",LikelyOpen,458,43.643769,-79.447915
KK Thai and Chinese Express,"20 Roncesvalles Ave, Toronto ON M6R 2K3",LikelyOpen,487,43.643769,-79.447915
Dumbo Snack Bar,"1704 Queen St W, Toronto ON M6R 1B3",Unsure,560,43.643769,-79.447915
"Paddler, Thai Boat Noodles","1710 Queen St W, Toronto ON M6R 1B3",VeryLikelyOpen,570,43.643769,-79.447915
Alimentari Italian Grocery,"325 Roncesvalles Ave, Toronto ON M6R 2M6",LikelyOpen,576,43.643769,-79.447915
Grace Place,"1656 Queen St W, Toronto ON M6R 1B2",LikelyOpen,603,43.643769,-79.447915
Dil Se Indian Restaurant & Bar,"335 Roncesvalles Ave, Toronto ON M6R 2M8",LikelyOpen,632,43.643769,-79.447915
Gus Tacos,"1533 Queen St W (Wilson Park Rd), Toronto ON M6R 1A7",LikelyOpen,649,43.643769,-79.447915
Yummy Chinese Food,"1533A Queen St W, Toronto ON M6R 1A7",LikelyOpen,657,43.643769,-79.447915
CiCi's Pizza,"1618 Queen St W (Callender St), Toronto ON M6R 1A8",VeryLikelyOpen,659,43.643769,-79.447915
Clandestino Wine Bar,"1592 Queen St W (Sorauren Ave), Toronto ON M6R 1A8",VeryLikelyOpen,687,43.643769,-79.447915
Roma Pizza,"Queen St W (Lansdowne), Toronto ON",LikelyOpen,712,43.643769,-79.447915
Daves Hot Chicken,"1582 Queen St W, Toronto ON M6R 1A6",VeryLikelyOpen,715,43.643769,-79.447915
Kitten and the Bear,"1414 Dundas St W, Toronto ON M6J 1Y5",LikelyOpen,730,43.643769,-79.447915
Tenny's,"1554 Queen St W, Toronto ON M6R 1A6",LikelyOpen,750,43.643769,-79.447915
Pizzaiolo,"383 Roncesvalles Ave, Toronto ON M6R 2M8",LikelyOpen,754,43.643769,-79.447915
Liberty Gardens Chinese,"Queen St, Toronto ON M6R 1A3",LikelyOpen,768,43.643769,-79.447915
Silver Spoon Restaurant,"390 Roncesvalles Ave, Toronto ON M6R 2M9",LikelyOpen,851,43.643769,-79.447915
Momo Cafe,"1498 Queen St W, Toronto ON M6R 1A4",VeryLikelyOpen,860,43.643769,-79.447915
Enercare Connections Inc,"103 W Lodge Ave, Toronto ON M6K 2T7",Unsure,873,43.643769,-79.447915
R Bakery,"280 Viewmount Ave, North York ON M6B 1V2",LikelyOpen,230,43.70925763810859,-79.44169105036657
Miyako Sushi,"572 Marlee Ave (at Glencairn Ave), Toronto ON M6B 3J5",LikelyOpen,160,43.70925763810859,-79.44169105036657
McDonald's,"2781 Dufferin St (Risa Blvd), Toronto ON M6B 3R9",VeryLikelyOpen,968,43.70925763810859,-79.44169105036657
Tambayan,"541 Marlee Ave (Glencairn Ave), Toronto ON M6B 3J3",LikelyOpen,132,43.70925763810859,-79.44169105036657
Eat Real Food,"123 Marlee Ave, Toronto ON",LikelyOpen,153,43.70925763810859,-79.44169105036657
Sweet House Coffee,"543 Marlee Ave (Glencairn), Toronto ON M6B 3J3",LikelyOpen,186,43.70925763810859,-79.44169105036657
Kokoro Sushi Restaurant,"572 Marlee Ave (at Glencairn Ave.), Toronto ON M6B 3J5",LikelyOpen,197,43.70925763810859,-79.44169105036657
Pizza Nova,"280 Viewmount Ave (Marlee), Toronto ON M6B 1V2",LikelyOpen,234,43.70925763810859,-79.44169105036657
Odessa Deli,"372 Marlee Ave (Viewmount Avenue), Toronto ON M6B 3H8",LikelyOpen,281,43.70925763810859,-79.44169105036657
Domino's Pizza,"358 Marlee Ave, Toronto ON M6B 3H8",LikelyOpen,295,43.70925763810859,-79.44169105036657
Shahi the Royal Roti,"349 Marlee Ave, Toronto ON M6B 3H9",LikelyOpen,299,43.70925763810859,-79.44169105036657
Market Jolly,"326 Marlee Ave, Toronto ON M6B 3H8",LikelyOpen,331,43.70925763810859,-79.44169105036657
Lechon Republik,"1 Romar Cres (Marlee Avenue), Toronto ON M6B 1R7",LikelyOpen,340,43.70925763810859,-79.44169105036657
Darosa Cafe & Restaurant,"2853 Dufferin St (Glencairn), Toronto ON M6B 3S4",LikelyOpen,939,43.70925763810859,-79.44169105036657
All la Traditional Grill,"700 Lawrence Ave W, Toronto ON M6A 3B4",LikelyOpen,575,43.70925763810859,-79.44169105036657
Chester Fried Chicken,"42 Overlea Blvd, East York ON M4H 1B6",LikelyOpen,752,43.70925763810859,-79.44169105036657
New York Fries,"2 King St W, Hamilton ON L8P 1A1",LikelyOpen,763,43.70925763810859,-79.44169105036657
Sea Salt Fish & Chips,"699 Lawrence Ave W (Allen Rd), Toronto ON M6A 1B4",Unsure,794,43.70925763810859,-79.44169105036657
McDonald's,"700 Lawrence Ave W, Toronto ON M6A 3B4",VeryLikelyOpen,978,43.70925763810859,-79.44169105036657
Amico Chef,"2889 Dufferin St, Toronto ON M6B 3S7",LikelyOpen,911,43.70925763810859,-79.44169105036657
Pizzaville,"700 Lawrence Ave W, Toronto ON M6A 3B4",VeryLikelyOpen,911,43.70925763810859,-79.44169105036657
MrBeast Burger,"700 Lawrence Ave W, Toronto ON M6A 3B4",VeryLikelyOpen,918,43.70925763810859,-79.44169105036657
Incontro Café,"2917 Dufferin St, North York ON M6B 3S7",LikelyOpen,919,43.70925763810859,-79.44169105036657
Mika Fresh,"2889 Dufferin St, Toronto ON M6B 3S7",LikelyOpen,933,43.70925763810859,-79.44169105036657
Mainsha,"700 Lawrence Ave W, Toronto ON M6A 3B4",LikelyOpen,934,43.70925763810859,-79.44169105036657
Pita Pavilion,"700 Lawrence Ave W (By Allen Exp.), Toronto ON M6A 3B4",LikelyOpen,940,43.70925763810859,-79.44169105036657
Wikki Hut,"700 Lawrence Ave W, Toronto ON M6A 3B4",LikelyOpen,941,43.70925763810859,-79.44169105036657
Tim Hortons,"700 Lawrence Ave W, Toronto ON M6A 3B4",VeryLikelyOpen,943,43.70925763810859,-79.44169105036657
Barburrito,"700 Lawrence Ave W, Toronto ON M6A 3B4",VeryLikelyOpen,946,43.70925763810859,-79.44169105036657
Wings & Things,"700 Lawrence Ave W, Toronto ON M6A 3B4",LikelyOpen,947,43.70925763810859,-79.44169105036657
Butterchick,"700 Lawrence Ave W, Toronto ON M6A 3B4",LikelyOpen,947,43.70925763810859,-79.44169105036657
Quesada Burritos & Tacos,"700 Lawrence Ave W, Toronto ON M6A 3B4",LikelyOpen,947,43.70925763810859,-79.44169105036657
Another Wing by DJ Khaled,"700 Lawrence Ave W, Toronto ON M6A 3B4",LikelyOpen,947,43.70925763810859,-79.44169105036657
Asian Gourmet,"700 Lawrence Ave W (Unit 2), Toronto ON M6A 3B4",LikelyOpen,955,43.70925763810859,-79.44169105036657
Delightfully Yours Catering Svc,"700 Lawrence Ave W (Lawrence & Allen), Toronto ON M6A 3B4",LikelyOpen,956,43.70925763810859,-79.44169105036657
Esto Es Colombia,"2848A Dufferin St, North York ON M6B 3S3",VeryLikelyOpen,975,43.70925763810859,-79.44169105036657
Cinque Lire,"2910 Dufferin St, Toronto ON",LikelyOpen,976,43.70925763810859,-79.44169105036657
Mr. Sub,"2928 Dufferin St (Glengrove Ave.), Toronto ON M6B 3S8",LikelyOpen,980,43.70925763810859,-79.44169105036657
Arepiando,"2892 Dufferin St, North York ON M6B 3S6",LikelyOpen,983,43.70925763810859,-79.44169105036657
Tostadas Grill,"2892 Dufferin St, Toronto ON M6B 3S6",Unsure,984,43.70925763810859,-79.44169105036657
Burrito Boss,"358 Marlee Ave, North York ON M6B 3H8",LikelyOpen,305,43.70925763810859,-79.44169105036657
Fat Phill's,"1 Romar Cres, Toronto ON M6B 1R7",Unsure,343,43.70925763810859,-79.44169105036657
Smokin' Bones Barbecue Catering,"579 Glencairn Ave, Toronto ON",LikelyOpen,821,43.70925763810859,-79.44169105036657
Rustic Charm Cafe,"650 Lawrence Ave W, Toronto ON M6A 3E8",Unsure,913,43.70925763810859,-79.44169105036657
Yummy & Healthy,"700 Lawrence Ave W, North York ON M6A 3B4",LikelyOpen,918,43.70925763810859,-79.44169105036657
Pizza Hut,"2933 Dufferin St, North York ON M6B 3S7",Unsure,935,43.70925763810859,-79.44169105036657
Tim Hortons,"750 Lawrence Ave W, North York ON M6A 1B8",VeryLikelyOpen,958,43.70925763810859,-79.44169105036657
Hello Pho,"700 Lawrence Ave W, North York ON M6A 3B4",LikelyOpen,964,43.70925763810859,-79.44169105036657
The Beautiful City Restaurant,"2846 Dufferin St, North York ON M6B 3S3",Unsure,980,43.70925763810859,-79.44169105036657
Ono Poke Bar,"100 Western Battery Rd, Toronto ON M6K 3S2",LikelyOpen,543,43.6352007,-79.4187711
Local Liberty Village,"171 E Liberty St, Toronto ON M6K 3P6",VeryLikelyOpen,364,43.6352007,-79.4187711
Mildred's Temple Kitchen,"85 Hanna Ave, Toronto ON M6K 3S3",VeryLikelyOpen,564,43.6352007,-79.4187711
Cafe Neon,"1024 Queen St W (Ossington), Toronto ON M6J 1H6",LikelyOpen,995,43.6352007,-79.4187711
Burger Drops,"116 Atlantic Ave, Toronto ON M6K 1X9",VeryLikelyOpen,507,43.6352007,-79.4187711
Medieval Times Dinner & Tournament,"10 Dufferin St (at British Columbia Dr.), Toronto ON M6K 3C3",VeryLikelyOpen,608,43.6352007,-79.4187711
Balzac's Coffee,"43 Hanna Ave (at Liberty St.), Toronto ON M6K 1X1",VeryLikelyOpen,382,43.6352007,-79.4187711
Bar Poet,"1090 Queen St W (Dovercourt Road), Toronto ON M6J 1H8",VeryLikelyOpen,980,43.6352007,-79.4187711
Merci Mon Ami,"171 E Liberty St (Liberty Village), Toronto ON M6K 3P6",LikelyOpen,352,43.6352007,-79.4187711
Forno Cultura,"1056 Queen St W, Toronto ON M6J 1H7",VeryLikelyOpen,997,43.6352007,-79.4187711
The Abbott,"99 Spencer Ave (King and Dufferin), Toronto ON M6K 2J7",LikelyOpen,997,43.6352007,-79.4187711
Smoke's Poutinerie,"100 Princes' Blvd (at Ricoh Coliseum), Toronto ON M6K 3C3",LikelyOpen,305,43.6352007,-79.4187711
The Good Son,"1096 Queen St W, Toronto ON M6J 1H9",VeryLikelyOpen,968,43.6352007,-79.4187711
Brazen Head Irish Pub,"165 E. Liberty St (at Lynn Williams St.), Toronto ON M6K 3K4",VeryLikelyOpen,395,43.6352007,-79.4187711
Loco Burrito,"8 Pardee Ave (Liberty Village), Toronto ON M6K 3H5",Unsure,407,43.6352007,-79.4187711
Sushi & Bibimbop,"120 Atlantic Ave, Toronto ON M6K 1X9",LikelyOpen,526,43.6352007,-79.4187711
Tim Hortons,"1034 King St W, Toronto ON M6K 0C1",VeryLikelyOpen,722,43.6352007,-79.4187711
Tim Hortons,"1033 Queen St W, Toronto ON M6J 0A6",VeryLikelyOpen,966,43.6352007,-79.4187711
Dog & Bear,"1100 Queen St E (btwn Dovercourt Rd and Lisgar St), Toronto ON M4M 1K8",LikelyOpen,971,43.6352007,-79.4187711
Wendy's,"19 Western Battery Road Unit 1 (Strachan Avenue), Toronto ON M6K 0E3",VeryLikelyOpen,766,43.6352007,-79.4187711
Tim Hortons,"952 King St W (at Strachan Ave), Toronto ON M6K 1E4",VeryLikelyOpen,927,43.6352007,-79.4187711
Wendy's,"1200 King St W (Dufferin St), Toronto ON M6K 1G4",VeryLikelyOpen,827,43.6352007,-79.4187711
Chiang Mai Thai Kitchen & Bar,"171 E Liberty St, Toronto ON M6K 3P6",VeryLikelyOpen,338,43.6352007,-79.4187711
The Golden Apple Confectionary Inc,"171 E Liberty St (Liberty Village), Toronto ON M6K 3P6",LikelyOpen,345,43.6352007,-79.4187711
Impact Kitchen Liberty Village,"99 Atlantic Ave, Toronto ON M6K 3J8",VeryLikelyOpen,397,43.6352007,-79.4187711
Hero Certified Burgers,"171 E Liberty St (in Liberty Village), Toronto ON M6K 3P6",LikelyOpen,395,43.6352007,-79.4187711
Hot Dog Guy,"141 Jefferson Ave (Liberty Village), Toronto ON M6K 3E4",Unsure,405,43.6352007,-79.4187711
Laid Fresh,"54 Fraser Ave, Toronto ON M6K 1Y6",LikelyOpen,475,43.6352007,-79.4187711
Grand Bizarre,"15 Saskatchewan Rd, Toronto ON M6K 3C3",VeryLikelyOpen,486,43.6352007,-79.4187711
6Ixtriangles,"127 Jefferson Ave (King St W), Toronto ON M6K 3E4",LikelyOpen,527,43.6352007,-79.4187711
Acqua Dolce,"50 Prince Edward Island Cres (at Ontario Pl), Toronto ON M6K 3C3",LikelyOpen,584,43.6352007,-79.4187711
MrBeast Burger,"1071 King St W, Toronto ON M6J 3W6",VeryLikelyOpen,645,43.6352007,-79.4187711
Kahlua Delicioso Dinner,"99 Sudbury St, Toronto ON M6J 3S7",LikelyOpen,718,43.6352007,-79.4187711
Subway,"1209 King St W (at Dufferin), Toronto ON M6K 1G2",LikelyOpen,776,43.6352007,-79.4187711
Bibab Express,"901 King St W (Strachan Avenue), Toronto ON M5V 3H5",LikelyOpen,956,43.6352007,-79.4187711
Ali Baba's Middle Eastern Cuisine,"901 King St W (Strachan), Toronto ON M5V 3H5",LikelyOpen,966,43.6352007,-79.4187711
Medieval Times,"10 Dufferin St Exhibition Pl, Toronto ON M6K 3C3",Unsure,127,43.6352007,-79.4187711
LOCAL Public Eatery Liberty Village,"171 E Liberty St, Toronto ON M6K 3P6",LikelyOpen,346,43.6352007,-79.4187711
RC Show,"100 Princes Blvd, Toronto ON",LikelyOpen,480,43.6352007,-79.4187711
Popeye's Louisiana Kitchen,"1224 King St W, Toronto ON M6K 1G4",LikelyOpen,863,43.6352007,-79.4187711
The Burger's Priest,"1120 Queen St W, Toronto ON M6J 1H9",LikelyOpen,984,43.6352007,-79.4187711
Sultan of Samosas,"1677 O'Connor Dr, Toronto ON M4A 1W5",LikelyOpen,320,43.71602024377182,-79.3047092517501
Peek Freans Cookie Outlet,"1400 O'Connor Dr (at O'Connor Dr.), Toronto ON M4B 2T8",LikelyOpen,377,43.71602024377182,-79.3047092517501
Ital Vital Rastarant West Indian Vegan,"741 Pharmacy Ave, Toronto ON M1L 3J4",VeryLikelyOpen,888,43.71602024377182,-79.3047092517501
Ruby's Mediterranean Cuisine,"1 Eglinton Sq, Toronto ON M1L 2K1",Unsure,944,43.71602024377182,-79.3047092517501
Tim Hortons,"1900 O'Connor Dr (at Victoria Park Ave.), North York ON M4A 1X2",VeryLikelyOpen,836,43.71602024377182,-79.3047092517501
Tim Hortons,"1500 O'Connor Dr (Bermondsey), East York ON M4B 2T8",VeryLikelyOpen,276,43.71602024377182,-79.3047092517501
Rally Sports Bar & Smokehouse,"1660 O'Connor Dr (Sunrise Ave), Scarborough ON M4A 1W4",VeryLikelyOpen,155,43.71602024377182,-79.3047092517501
La Famliglia,"1555 O'Connor Dr, Toronto ON M4B 2V7",LikelyOpen,105,43.71602024377182,-79.3047092517501
Tim Hortons,"1 Eglinton Sq (Pharmacy Ave), Scarborough ON M1L 2K1",VeryLikelyOpen,962,43.71602024377182,-79.3047092517501
Lafamiglia Pizza Inc,"1555 O'Connor Dr, Toronto ON M4B 2V7",LikelyOpen,132,43.71602024377182,-79.3047092517501
Subway,"1888 O'Connor Dr, Toronto ON M4A 1W7",LikelyOpen,750,43.71602024377182,-79.3047092517501
