Name,Address,Closed bucket,Distance,Latitude,Longitude
Boston Pizza,"1015 Lake Shore Blvd E, Toronto ON M4M 1B4",Unsure,867,43.65222662225532,-79.32295440954084
Pizza Pizza,"579 Markham Rd, Scarborough ON M1H 2A3",VeryLikelyOpen,671,43.742037440522616,-79.22488680080262
Pizza & Wings,"3600 Ellesmere Rd, Scarborough ON M1C 4Y8",LikelyOpen,140,43.742037440522616,-79.22488680080262
241 Pizza,"3155 Eglinton Ave E, Scarborough ON M1J 2G2",LikelyOpen,250,43.742037440522616,-79.22488680080262
Bismillah Pizza,"3160 Eglinton Ave E (Markham and Eglinton), Toronto ON M1J 2H4",Unsure,271,43.742037440522616,-79.22488680080262
Domino's Pizza,"Kingston Rd (Main Street), Toronto ON",LikelyOpen,650,43.742037440522616,-79.22488680080262
Bilal Halal Chicken & Pizza,"3238 Eglinton Ave E, Scarborough ON M1J 2H6",LikelyOpen,663,43.742037440522616,-79.22488680080262
Turtle Pizza & Wings,"3452 Kingston Rd, Toronto ON M1M 1R5",LikelyOpen,671,43.742037440522616,-79.22488680080262
Mecca Halal Pizza,"3238 Eglinton Ave E, Scarborough ON M1J 2H6",VeryLikelyOpen,679,43.742037440522616,-79.22488680080262
Bellamy Pizza Restaurant & Bar,"200 Bellamy Rd N, Scarborough ON M1J 2L6",Unsure,760,43.742037440522616,-79.22488680080262
Halal Pizza & Chicken,"3160 Eglinton Ave E, Scarborough ON M1J 2H4",LikelyOpen,256,43.742037440522616,-79.22488680080262
Papa John's Pizza,"3192 Eglinton Ave E, Scarborough ON M1J 2H5",Unsure,450,43.742037440522616,-79.22488680080262
Pizza Nova,"123 Guildwood Pky (Livingston rd), Toronto ON M1E 4V2",LikelyOpen,102,43.747854,-79.199327
Pizzaville,"190 Queens Quay E, Toronto ON M5A 3Y4",LikelyOpen,978,43.641675,-79.354006
Pizza Pizza,"51 Dockside Dr, Toronto ON M5A 0B6",VeryLikelyOpen,965,43.641675,-79.354006
Domino's Pizza,"51 Niagara St (at Bathurst St), Toronto ON M5V 1C3",LikelyOpen,777,43.635023,-79.399505
Rising Sun Entertainment,"550 Queens Quay W, Toronto ON M5V 3M8",Unsure,311,43.635023,-79.399505
Pizza Hut,"2070 Queen St E, Toronto ON M4E 1C9",LikelyOpen,913,43.6750806,-79.3068697
Star of Kingston,"452 Kingston Rd (Waverley & Kingston), Toronto ON M4L 1V3",LikelyOpen,326,43.6750806,-79.3068697
Pizza Nova,"1928 Queen St E (at Elmer Ave), Toronto ON M4L 1H5",LikelyOpen,681,43.6750806,-79.3068697
Otherside Pizza,"1911 Queen St E, Toronto ON M4L 1H3",VeryLikelyOpen,732,43.6750806,-79.3068697
Pizzaville,"1971 Queen St E, Toronto ON M4L 1H9",VeryLikelyOpen,749,43.6750806,-79.3068697
Maestro Omar's Gourmet Pizza,"66 Kingston Rd, Toronto ON M4L 1S4",LikelyOpen,801,43.6750806,-79.3068697
Blue River House,"1929 Gerrard St E, Toronto ON M4L 2C2",LikelyOpen,684,43.6750806,-79.3068697
Pizza Hut,"609 Kingston Rd, Toronto ON M4E 1R3",LikelyOpen,801,43.6750806,-79.3068697
Balsamico,"2029 Yonge St, Toronto ON M4S 2A2",LikelyOpen,186,43.7029672,-79.3979073
Panago Pizza Inc,"188 Eglinton Ave E, Toronto ON M4P 2X7",LikelyOpen,724,43.7029672,-79.3979073
Viva Napoli,"679 Mount Pleasant Rd (btwn. Soudan Ave. and Hillsdale Ave. E), Toronto ON M4S 2N2",LikelyOpen,786,43.7029672,-79.3979073
Sip Wine Bar,"2 Broadway Ave (at Eglinton Ave.), Toronto ON M4P 1T4",LikelyOpen,760,43.7029672,-79.3979073
Positano Restaurante Pizzeria,"633 Mount Pleasant Rd (btwn. Hillsdale Ave. E and Manor Rd. E), Toronto ON M4S 2M9",VeryLikelyOpen,782,43.7029672,-79.3979073
Florentia,"579 Mount Pleasant Rd (Mount Pleasant and Davisville), Toronto ON M4S 2M5",LikelyOpen,792,43.7029672,-79.3979073
Pizza Pizza,"1900 Yonge St, Toronto ON M4S 1Z2",LikelyOpen,480,43.7029672,-79.3979073
Pizza Hut,"233 Eglinton Ave W, Toronto ON M4R 1A9",VeryLikelyOpen,646,43.7029672,-79.3979073
Freshslice Pizza,"2025 Yonge St, Toronto ON M4S 2A2",LikelyOpen,191,43.7029672,-79.3979073
Pi Co,"2177 Yonge St, Toronto ON M4S 2A9",LikelyOpen,268,43.7029672,-79.3979073
Pizza Shab,"1978 Yonge St, Toronto ON M4S 1Z7",LikelyOpen,339,43.7029672,-79.3979073
Tesorro Pizza,"2200 Yonge St, Toronto ON M4S 2C6",LikelyOpen,344,43.7029672,-79.3979073
Pizzaiolo Gourmet Pizza,"37 Eglinton Ave E, Toronto ON M4P 1A1",LikelyOpen,467,43.7029672,-79.3979073
Pizza Nova,"2300 Yonge St, Toronto ON M4P 1E4",LikelyOpen,475,43.7029672,-79.3979073
Pizza Pizza,"2295 Yonge St, Toronto ON M4P 2C6",LikelyOpen,512,43.7029672,-79.3979073
Pizza Pizza,"693 Mount Pleasant Rd, Toronto ON M4S 2N4",LikelyOpen,792,43.7029672,-79.3979073
Gino's Pizza,"2387 Yonge St, Toronto ON M4P 2E7",LikelyOpen,760,43.7029672,-79.3979073
Pizza Nova,"758A Mount Pleasant Rd (Eglinton Ave.), Toronto ON M4S 2N6",LikelyOpen,806,43.7029672,-79.3979073
Rossini Pizza Pasta E Vino,"288 Eglinton Ave W, Toronto ON M4R 1B2",Unsure,820,43.7029672,-79.3979073
WannaPizza,"302 Eglinton Ave W (Eglinton and Avenue), Toronto ON M4R 1B2",LikelyOpen,834,43.7029672,-79.3979073
Pizzaiolo,"745 Mount Pleasant Rd, Toronto ON M4S 2N4",LikelyOpen,838,43.7029672,-79.3979073
Gelato Pizza,"302 Eglinton Ave W, Toronto ON M4R 1B2",Unsure,856,43.7029672,-79.3979073
Provocative Pizza Series,"245 Eglinton Ave E, Toronto ON M4P 3B7",LikelyOpen,890,43.7029672,-79.3979073
Pizzaiola,"104 Yonge St (Adelaide St.), Toronto ON M5C 2Y6",LikelyOpen,932,43.7029672,-79.3979073
Pizzaiolo,"37 Eglinton Ave E, Toronto ON M4P 1A1",LikelyOpen,433,43.7029672,-79.3979073
Two Four Six Nine Nine,"2311 Yonge St, Toronto ON M4P 2C6",LikelyOpen,487,43.7029672,-79.3979073
Napoli Centrale,"964 Bathurst St, Toronto ON M5R 3G5",LikelyOpen,698,43.67168,-79.421192
Detroit Pizzeria,"1093 Bathurst St (Dupont), Toronto ON M5R 3G8",LikelyOpen,589,43.67168,-79.421192
Domino's Pizza,"936 Bathurst St, Toronto ON M5R 3G5",VeryLikelyOpen,722,43.67168,-79.421192
Pizza Pizza,"160 Kendal Ave, Toronto ON M5R 1M3",LikelyOpen,954,43.67168,-79.421192
Pizza Nova,"603 Davenport Rd, Toronto ON M5R 1L1",LikelyOpen,964,43.67168,-79.421192
Trattoria Traverniti North,"989 Dovercourt Rd (Hallam), Toronto ON M6H 2X6",LikelyOpen,966,43.67168,-79.421192
Makkah Restaurant,"2980 Danforth Ave (Donlands Ave), Toronto ON M4C 1M6",LikelyOpen,534,43.695101521988285,-79.28970303201599
Pizza Pizza,"2795 Danforth Ave (btwn Trent Ave & Kelvin Ave), Toronto ON M4C 1M2",LikelyOpen,796,43.695101521988285,-79.28970303201599
Subhan Halal Pizza,"2970 Danforth Ave, Toronto ON M4C 1M6",LikelyOpen,543,43.695101521988285,-79.28970303201599
Chowk Bazaar Burger & Pizza,"3210 Danforth Ave, Scarborough ON",LikelyOpen,606,43.695101521988285,-79.28970303201599
Reginos Pizza,"3331 Danforth Ave, Toronto ON M1L 1C5",LikelyOpen,735,43.695101521988285,-79.28970303201599
Little Caesars Pizza,"2480 Gerrard St E, Toronto ON M1N 4C3",VeryLikelyOpen,910,43.695101521988285,-79.28970303201599
Pizza Pizza,"2795 Danforth Ave, Toronto ON M4C 1M2",LikelyOpen,786,43.695101521988285,-79.28970303201599
Master Pizzeria,"420 Dawes Rd, Toronto ON M4B 2E8",LikelyOpen,948,43.695101521988285,-79.28970303201599
Sorento Restaurant,"900 Don Mills Rd, Toronto ON M3C 1V6",LikelyOpen,898,43.72093164598881,-79.34989416350709
Conspiracy Pizza,"176 Wicksteed Ave (at Laird Dr), Toronto ON M4G 2B6",LikelyOpen,967,43.72093164598881,-79.34989416350709
Kwan and Kwan Ltd,"888 Don Mills Rd, North York ON M3C 1V6",LikelyOpen,848,43.72093164598881,-79.34989416350709
Blaze Pizza,"10 Dundas St E, Toronto ON M5B 2G9",VeryLikelyOpen,626,43.65637299999999,-79.38781039999999
Pizzeria Libretto,"155 University Ave (at Pearl St), Toronto ON M5H 3B7",VeryLikelyOpen,919,43.65637299999999,-79.38781039999999
Panago Pizza Inc,"44 Gerrard St W (at Bay St.), Toronto ON M5G 2K2",LikelyOpen,388,43.65637299999999,-79.38781039999999
La Bettola Di Terroni,"106 Victoria St, Toronto ON M5C 2B4",LikelyOpen,923,43.65637299999999,-79.38781039999999
Big Trouble Pizza,"235 Spadina Ave (Dundas St. W), Toronto ON M5T 2E2",LikelyOpen,930,43.65637299999999,-79.38781039999999
Pizzaiolo,"289 Dundas St W (at McCaul St), Toronto ON M5T 1G1",LikelyOpen,346,43.65637299999999,-79.38781039999999
Tosto Quickfire Pizza Pasta,"800 Bay St, Toronto ON M5S 3A9",VeryLikelyOpen,540,43.65637299999999,-79.38781039999999
Pizza Pizza,"761 Bay St, Toronto ON M5G 2R2",LikelyOpen,421,43.65637299999999,-79.38781039999999
King David Pizza,"600 University Ave, Toronto ON M5G 1X5",Unsure,266,43.65637299999999,-79.38781039999999
Slice New York,"633 Bay St (at Bay), Toronto ON M5G 1C9",LikelyOpen,314,43.65637299999999,-79.38781039999999
Boston Pizza,"401 Yonge St, Toronto ON M5B 1S9",LikelyOpen,570,43.65637299999999,-79.38781039999999
Panago,"717 Bay St (St. Clair), Toronto ON",LikelyOpen,369,43.65637299999999,-79.38781039999999
Three Kingdoms Pizza,"5 Baldwin St (McCaul), Toronto ON M5T 1L1",LikelyOpen,378,43.65637299999999,-79.38781039999999
Mamma's Pizza,"Yonge St, Toronto ON",LikelyOpen,500,43.65637299999999,-79.38781039999999
Pizza Italia,"372 Yonge St, Toronto ON M5B 1S6",Unsure,530,43.65637299999999,-79.38781039999999
Pizza Pizza,"346 Yonge St, Toronto ON M5B 1R8",LikelyOpen,516,43.65637299999999,-79.38781039999999
Pizza Pizza,"471 Yonge St, Toronto ON M4Y 1X4",LikelyOpen,719,43.65637299999999,-79.38781039999999
Levetto China Town,"382 Spadina Ave (Spadina Ave.), Toronto ON M5T 2G5",LikelyOpen,933,43.65637299999999,-79.38781039999999
The Good Son Pizza,"111 Richmond St W, Toronto ON M5H 2G4",LikelyOpen,696,43.65637299999999,-79.38781039999999
Domino's Pizza,"478 Yonge St, Toronto ON M4Y 1X5",LikelyOpen,734,43.65637299999999,-79.38781039999999
Za Cafe Pizzeria + Bar,"372 Bay St, Toronto ON M5H 2W9",VeryLikelyOpen,787,43.65637299999999,-79.38781039999999
Bene,"176 Yonge St (at Queen St W), Toronto ON M5C 2L7",LikelyOpen,812,43.65637299999999,-79.38781039999999
Pizzaface Italian Bar + Kitchen,"221 Richmond St W, Toronto ON M5V 1W2",LikelyOpen,812,43.65637299999999,-79.38781039999999
Fantastico Pizza,"288 Kerr St, Toronto ON",LikelyOpen,855,43.65637299999999,-79.38781039999999
Pi Co,"432 Church St, Toronto ON M5B 2A4",LikelyOpen,857,43.65637299999999,-79.38781039999999
Pizzaiola Gourmet Pizza,"100 Adelaide St W, Toronto ON M5H 1S3",LikelyOpen,859,43.65637299999999,-79.38781039999999
Qui Ristorante Pizzeria | Best pasta near me in Toronto,"1654 Stclair Ave W, Toronto ON M6N 1H8",LikelyOpen,891,43.65637299999999,-79.38781039999999
Assembli Pizza,"373 Church St, Toronto ON M5B 1Z9",LikelyOpen,894,43.65637299999999,-79.38781039999999
Bocconcini Pizza & Wings,"96 Gerrard St E, Toronto ON M5B 1G7",LikelyOpen,927,43.65637299999999,-79.38781039999999
Mamma's Pizza,"127 Yonge St, Toronto ON M5C 1W4",VeryLikelyOpen,944,43.65637299999999,-79.38781039999999
Pizza Nova,"267 College St (at Spadina Ave), Toronto ON M5T 1R6",LikelyOpen,955,43.65637299999999,-79.38781039999999
Pizza Pizza,"100 Training Ave, Toronto ON A1A 1A1",LikelyOpen,997,43.65637299999999,-79.38781039999999
Sbarro,"220 Yonge St (in Toronto Eaton Centre), Toronto ON M5B 2H1",LikelyOpen,566,43.65637299999999,-79.38781039999999
2-4-1 Pizza,"122 Dundas St W, Toronto ON M5G 1C3",Unsure,270,43.65637299999999,-79.38781039999999
Pizzaiolo Gourmet Pizza,"289 Dundas St W, Toronto ON M5T 1G1",LikelyOpen,354,43.65637299999999,-79.38781039999999
Ziad Boshmaf the Saj,"199 College St, Toronto ON M5T 1P9",Unsure,635,43.65637299999999,-79.38781039999999
Pizza Shab,"113 Bond St, Toronto ON M5B 1Y2",LikelyOpen,766,43.65637299999999,-79.38781039999999
Vesuviana's Lotta Pizza,"128 Hucknall Rd 2, Toronto ON M3J 1V8",Unsure,964,43.65637299999999,-79.38781039999999
Casa Di Giorgios,"1646 Queen St E (at Eastern Ave,), Toronto ON M4L 1G3",VeryLikelyOpen,240,43.667208,-79.312315
Queen Margherita Pizza,"1402 Queen St E (at Greenwood Ave.), Toronto ON M4L 1C9",LikelyOpen,992,43.667208,-79.312315
Pizza Pizza,"1771 W Lake Shore Blvd (Woodbine ave), Toronto ON M4L 3V9",LikelyOpen,549,43.667208,-79.312315
Maestro Omar's Gourmet Pizza,"66 Kingston Rd, Toronto ON M4L 1S4",LikelyOpen,187,43.667208,-79.312315
O Sushi,"6 Coxwell Ave (Queen), Toronto ON M4L 3A7",LikelyOpen,371,43.667208,-79.312315
Otherside Pizza,"1911 Queen St E, Toronto ON M4L 1H3",VeryLikelyOpen,667,43.667208,-79.312315
Pizza Nova,"1928 Queen St E (at Elmer Ave), Toronto ON M4L 1H5",LikelyOpen,723,43.667208,-79.312315
Pizzeria Via Mercanti,"1499 Gerrard St E, Toronto ON M4L 2A4",LikelyOpen,848,43.667208,-79.312315
Pizzaville,"1971 Queen St E, Toronto ON M4L 1H9",VeryLikelyOpen,932,43.667208,-79.312315
Pizza Nova,"254 Laird Dr, Toronto ON M4G 4C7",LikelyOpen,390,43.70979296822595,-79.36389214460489
Pizzaville,"85 Laird Dr, Toronto ON M4G 3V1",VeryLikelyOpen,435,43.70979296822595,-79.36389214460489
Pizza Pizza,"1641 Bayview Ave, East York ON M4G 3C1",LikelyOpen,973,43.70979296822595,-79.36389214460489
Domino's Pizza,"784 Eglinton Ave E, Toronto ON M4G 2L1",LikelyOpen,472,43.70979296822595,-79.36389214460489
Pie in the Sky,"43 Laird Dr, Toronto ON M4G 3T4",LikelyOpen,698,43.70979296822595,-79.36389214460489
Bravo Pizza,"901 Millwood Rd, Toronto ON M4G 1X2",LikelyOpen,757,43.70979296822595,-79.36389214460489
Conspiracy Pizza,"176 Wicksteed Ave (at Laird Dr), Toronto ON M4G 2B6",LikelyOpen,923,43.70979296822595,-79.36389214460489
Mamma's Pizza,"1627 Eglinton Ave W (at Bayview Ave.), Toronto ON M6E 2H1",LikelyOpen,935,43.70979296822595,-79.36389214460489
Mamma's Pizza,"1627 Bayview Ave, Toronto ON M4G 3B5",LikelyOpen,976,43.70979296822595,-79.36389214460489
Pizza Pide,"949 Gerrard St E (Pape Ave.), Toronto ON M4M 1Z1",Unsure,964,43.665656,-79.352055
Pizzaiolo Gourmet Pizza,"698 Queen St E (at Broadview Ave.), Toronto ON M4M 1G9",LikelyOpen,766,43.665656,-79.352055
Pizzaiolo Gourmet Pizza,"722 Queen St E, Toronto ON M4M 1H2",LikelyOpen,746,43.665656,-79.352055
Pizza Nova,"714 Queen St E (Broadview), Toronto ON M4M 1H2",LikelyOpen,755,43.665656,-79.352055
Maker Pizza,"388 Carlaw Ave, Toronto ON M4M 2T4",LikelyOpen,761,43.665656,-79.352055
Little Caesars Pizza,"457 Carlaw Ave, Toronto ON M4K 3H9",VeryLikelyOpen,802,43.665656,-79.352055
Blackout Cafe Bar & Lounge,"1201 Dundas St E (Carlaw), Toronto ON M4M 1S2",LikelyOpen,883,43.665656,-79.352055
One Night Only Pizza,"227 Withrow Ave, Toronto ON M4K 1E3",LikelyOpen,905,43.665656,-79.352055
Pizzaiolo,"722 Queen St E, Toronto ON M4M 1H2",LikelyOpen,746,43.665656,-79.352055
Pizza Pizza,"678 Queen St E, Toronto ON M4M 1G8",LikelyOpen,763,43.665656,-79.352055
Pi Co,"1200 Bay St, Toronto ON M5R 2A5",LikelyOpen,269,43.669969,-79.386532
North of Brooklyn Pizzeria,"469 Church St (at Wellesley St.), Toronto ON M4Y 2C5",VeryLikelyOpen,800,43.669969,-79.386532
Pizza Hut,"810 Church St, Toronto ON M4W 2M9",VeryLikelyOpen,249,43.669969,-79.386532
Pizza Nova,"1001 Bay St (St Joseph), Toronto ON M5S 3A6",LikelyOpen,511,43.669969,-79.386532
Mamma's Pizza,"807 Yonge St, Toronto ON M4W 2G9",LikelyOpen,269,43.669969,-79.386532
Pizzaiolo Gourmet Pizza,"707 Yonge St (at Hayden St.), Toronto ON M4Y 2B2",Unsure,62,43.669969,-79.386532
La Pizza & la Pasta,"45 Bloor St W, Toronto ON M4W 1A5",VeryLikelyOpen,130,43.669969,-79.386532
Pizza Alla Pala,"50 Bloor St W, Toronto ON M4W 1A1",LikelyOpen,165,43.669969,-79.386532
8 Mile Detroit Style Pizza,"9 Charles St W, Toronto ON M4Y 1R4",VeryLikelyOpen,167,43.669969,-79.386532
Express Pizza,"447 Church St (at Alexander St.), Toronto ON M4Y 2C5",Unsure,854,43.669969,-79.386532
Pi Co,"180 Bloor St W (Church), Toronto ON M5S 2V6",LikelyOpen,322,43.669969,-79.386532
Pizza Pizza,"68 Wellesley St E, Toronto ON M4Y 1H2",LikelyOpen,656,43.669969,-79.386532
Parkside Deli,"146 Cumberland St (btwn Avenue Rd. & Bay St.), Toronto ON M5R 1A8",LikelyOpen,506,43.669969,-79.386532
Tosto Quickfire Pizza Pasta,"800 Bay St, Toronto ON M5S 3A9",VeryLikelyOpen,980,43.669969,-79.386532
Big 3 Detroit Style Pizza,"555 Church St, Toronto ON M4Y 2E2",LikelyOpen,526,43.669969,-79.386532
Panago Pizza Inc,"570 Jarvis St (Charles St E.), Toronto ON M4Y 0C1",LikelyOpen,548,43.669969,-79.386532
Pizza Nova,"568 Church St (at Wellesley St E), Toronto ON M4Y 2E3",LikelyOpen,604,43.669969,-79.386532
Panzerotto Pizza,"1158 Bloor St W (at Russett), Toronto ON M6H 1N1",LikelyOpen,679,43.669969,-79.386532
Pi Co,"180 Bloor St W, Toronto ON M5S 2V6",LikelyOpen,687,43.669969,-79.386532
Pizza Hut,"1086 Yonge St, Toronto ON M4W 2L4",LikelyOpen,935,43.669969,-79.386532
Pizza Pizza,"471 Yonge St, Toronto ON M4Y 1X4",LikelyOpen,921,43.669969,-79.386532
La Pizza & la Pasta - Eataly Toronto,"55 Bloor St W, Toronto ON M4W 1A6",LikelyOpen,779,43.669969,-79.386532
Pizza Studio,"500 Church St (Alexander St), Toronto ON M4Y 2C8",LikelyOpen,827,43.669969,-79.386532
Domino's Pizza,"478 Yonge St, Toronto ON M4Y 1X5",LikelyOpen,873,43.669969,-79.386532
Pizzaiolo,"366 Bloor St E, Toronto ON M4W 1H4",LikelyOpen,731,43.669969,-79.386532
Pizza Nova,"526 Church St, Toronto ON M4Y 2E1",LikelyOpen,734,43.669969,-79.386532
Pizzeria Libretto,"155 University Ave (at Pearl St), Toronto ON M5H 3B7",VeryLikelyOpen,161,43.647968822765,-79.38316961352653
Terroni,"57A Adelaide St E (at Church St.), Toronto ON M5C 1K6",VeryLikelyOpen,691,43.647968822765,-79.38316961352653
Taverna Mercatto,"120 Bremner Blvd, Toronto ON M5J 0A8",LikelyOpen,593,43.647968822765,-79.38316961352653
General Assembly,"331 Adelaide St W, Toronto ON M5V 1R5",LikelyOpen,797,43.647968822765,-79.38316961352653
Blaze Pizza,"10 Dundas St E, Toronto ON M5B 2G9",VeryLikelyOpen,983,43.647968822765,-79.38316961352653
La Bettola Di Terroni,"106 Victoria St, Toronto ON M5C 2B4",LikelyOpen,607,43.647968822765,-79.38316961352653
Hey Lucy Cafe,"295 King St W (at John St.), Toronto ON M5V 1J5",LikelyOpen,578,43.647968822765,-79.38316961352653
Jz's Pizza,"232 Wellington St W, Toronto ON M5V 3W1",VeryLikelyOpen,601,43.647968822765,-79.38316961352653
Boston Pizza,"250 Front St W (John St), Toronto ON M5V 3G5",LikelyOpen,601,43.647968822765,-79.38316961352653
Pizzaiolo,"104 Yonge St (at Adelaide St W), Toronto ON M5C 2Y6",LikelyOpen,443,43.647968822765,-79.38316961352653
Mamma's Pizza,"405 Richmond St W (at Spadina Ave.), Toronto ON M5V 1X3",LikelyOpen,1003,43.647968822765,-79.38316961352653
Il Fornello,"214 King St W (at Simcoe St.), Toronto ON M5H 3S6",LikelyOpen,295,43.647968822765,-79.38316961352653
St Lawrence Pizza & Ice Cream,"93 Front St E (St Lawrence Market (Upper Level 36)), Toronto ON M5E 1C3",VeryLikelyOpen,933,43.647968822765,-79.38316961352653
Pizza Rustica,"37 Blue Jays Way, Toronto ON M5V 9G9",VeryLikelyOpen,775,43.647968822765,-79.38316961352653
Pizza Pizza,"Food Court Union, Toronto ON",LikelyOpen,401,43.647968822765,-79.38316961352653
Pizza Pizza,"100 Training Ave, Toronto ON A1A 1A1",LikelyOpen,30,43.647968822765,-79.38316961352653
Pizzaiola Gourmet Pizza,"100 Adelaide St W, Toronto ON M5H 1S3",LikelyOpen,203,43.647968822765,-79.38316961352653
The Good Son Pizza,"111 Richmond St W, Toronto ON M5H 2G4",LikelyOpen,313,43.647968822765,-79.38316961352653
Pizza Pizza,"208 Queens Quay W, Toronto ON M5J 2Y5",VeryLikelyOpen,926,43.647968822765,-79.38316961352653
Za Cafe Pizzeria + Bar,"372 Bay St, Toronto ON M5H 2W9",VeryLikelyOpen,367,43.647968822765,-79.38316961352653
Pizza Forno,"217 Adelaide St W, Toronto ON M5H 1W7",LikelyOpen,370,43.647968822765,-79.38316961352653
Mr. Pizza,"16 Yonge St (Yonge And Harbour), Toronto ON M5E 2A1",LikelyOpen,763,43.647968822765,-79.38316961352653
Pizzaiolo,"289 Dundas St W (at McCaul St), Toronto ON M5T 1G1",LikelyOpen,938,43.647968822765,-79.38316961352653
Mamma's Pizza,"127 Yonge St, Toronto ON M5C 1W4",VeryLikelyOpen,480,43.647968822765,-79.38316961352653
Pizzaface Italian Bar + Kitchen,"221 Richmond St W, Toronto ON M5V 1W2",LikelyOpen,515,43.647968822765,-79.38316961352653
Stand 6,"Air Canada Ctr, Toronto ON",LikelyOpen,536,43.647968822765,-79.38316961352653
Bene,"176 Yonge St (at Queen St W), Toronto ON M5C 2L7",LikelyOpen,558,43.647968822765,-79.38316961352653
Pizza Rustica Boutique,"232 Wellington St W (John), Toronto ON M5V 3W1",LikelyOpen,591,43.647968822765,-79.38316961352653
Uncle Tony's,"38 Wellington St E (Wellington and Scott), Toronto ON M5E 1C7",LikelyOpen,655,43.647968822765,-79.38316961352653
Pizza Nova,"365 Front St W (at Blue Jay Way), Toronto ON M5V 3R6",LikelyOpen,894,43.647968822765,-79.38316961352653
Pizza Rustica,"95 King St E, Toronto ON M5C 1G4",LikelyOpen,705,43.647968822765,-79.38316961352653
Pi Co,"60 Colborne St, Toronto ON M5E 0B7",VeryLikelyOpen,722,43.647968822765,-79.38316961352653
Delissio Rustico Pop-Up,"363 King St W, Toronto ON M5V 1K1",LikelyOpen,791,43.647968822765,-79.38316961352653
Qui Ristorante Pizzeria | Best pasta near me in Toronto,"1654 Stclair Ave W, Toronto ON M6N 1H8",LikelyOpen,802,43.647968822765,-79.38316961352653
Pizzaiolo,"123 Spadina Ave, Toronto ON M5V 2K8",LikelyOpen,987,43.647968822765,-79.38316961352653
Extreme Pita,"209 Victoria St (in Keenan Research Centre lobby), Toronto ON M5B 1T8",LikelyOpen,832,43.647968822765,-79.38316961352653
Domino's Pizza,"67 Richmond St East NO, Toronto ON M5C 1N9",LikelyOpen,834,43.647968822765,-79.38316961352653
Pizza Nova,"1 Blue Jays Way, Toronto ON M5V 1J3",LikelyOpen,837,43.647968822765,-79.38316961352653
Pizzeria Moretti,"328 Wellington St W (Blue Jays Way), Toronto ON M5V 3T4",VeryLikelyOpen,840,43.647968822765,-79.38316961352653
Domino's Pizza,"344 Front St W (Spadina), Toronto ON M5V 3W7",VeryLikelyOpen,870,43.647968822765,-79.38316961352653
Slice New York,"633 Bay St (at Bay), Toronto ON M5G 1C9",LikelyOpen,975,43.647968822765,-79.38316961352653
Pizza Pizza,"340 Front St W (Blue Jays Way), Toronto ON M5V 3W7",LikelyOpen,824,43.647968822765,-79.38316961352653
Pizza Pizza,"109 Front St E, Toronto ON M5A 4P7",LikelyOpen,996,43.647968822765,-79.38316961352653
Sbarro,"220 Yonge St (in Toronto Eaton Centre), Toronto ON M5B 2H1",LikelyOpen,847,43.647968822765,-79.38316961352653
Vesuviana's Lotta Pizza,"128 Hucknall Rd 2, Toronto ON M3J 1V8",Unsure,363,43.647968822765,-79.38316961352653
Boston Pizza,"11 Channel Ave, Toronto ON M5J 1Y6",LikelyOpen,593,43.647968822765,-79.38316961352653
Filet of Sole Sea Grill Ltd,"321 King St E, Toronto ON M5A 1L1",Unsure,640,43.647968822765,-79.38316961352653
